0Time,id(m:dff:n21:mn1:1),id(m:dff:n21:mn2:1),id(m:dff:n21:mp1:1),id(m:dff:n21:mp2:1),id(m:dff:n22:mn1:1),id(m:dff:n22:mn2:1),id(m:dff:n22:mp1:1),id(m:dff:n22:mp2:1),id(m:dff:n31:mn1:1),id(m:dff:n31:mn2:1),id(m:dff:n31:mn3:1),id(m:dff:n31:mp1:1),id(m:dff:n31:mp2:1),id(m:dff:n31:mp3:1),id(m:dff:n32:mn1:1),id(m:dff:n32:mn2:1),id(m:dff:n32:mn3:1),id(m:dff:n32:mp1:1),id(m:dff:n32:mp2:1),id(m:dff:n32:mp3:1),id(m:dff:n33:mn1:1),id(m:dff:n33:mn2:1),id(m:dff:n33:mn3:1),id(m:dff:n33:mp1:1),id(m:dff:n33:mp2:1),id(m:dff:n33:mp3:1),id(m:dff:n34:mn1:1),id(m:dff:n34:mn2:1),id(m:dff:n34:mn3:1),id(m:dff:n34:mp1:1),id(m:dff:n34:mp2:1),id(m:dff:n34:mp3:1),v(clk),v(data),v(out)
1.05010000000000e-07,4.19584137926533e-09,2.44281578119756e-06,-1.19364417917206e-06,-7.83281915296488e-12,1.04421056398560e-06,2.79624759943130e-06,-9.92502978907133e-11,-1.48840220070738e-10,4.30046253304954e-09,1.10861428397892e-07,6.69125027693389e-06,-3.74446519580509e-11,-3.08615561364548e-06,-4.38832001978701e-11,7.55170570054584e-09,6.76138982922138e-08,8.78976723388420e-10,-2.49277051740349e-11,-2.83038145483609e-06,-3.09856856170426e-06,1.48871272799823e-06,2.62214918107927e-06,1.60858433549355e-06,-1.02894175148467e-10,-1.54889218715497e-10,-1.54889218715497e-10,3.77195254391173e-09,1.92023267527465e-06,2.84638248031880e-06,-3.09078510523570e-07,-1.91073164959235e-12,-2.89485026449128e-12,9.99999999999810e-02,1.00000000000000e+00,2.27480008743303e-03
1.05030000000000e-07,4.84102627898853e-09,4.41095084485201e-06,-2.09101117454513e-06,-6.58398222630022e-12,2.77044153079063e-06,6.19536318796365e-06,-4.36796082259542e-11,-1.41368886187281e-10,3.33533402629092e-09,1.17395577803099e-05,4.23535134040740e-05,-1.75640326217822e-10,-6.73201204107091e-06,-2.30830392193461e-10,1.81402043591015e-09,1.06821026165399e-06,2.08876861738058e-09,-4.98660834216554e-11,-5.81832206426063e-06,-8.28897220633172e-06,4.34290360429912e-06,5.53623609843686e-06,4.30086732744366e-06,-5.15836385272374e-11,-1.54292802639227e-10,-1.54292802639227e-10,3.82199661154196e-09,2.93006945275882e-06,5.77103928747174e-06,-6.80427598602061e-07,-2.17942165858623e-12,-6.64739926685740e-12,2.99999999999943e-01,1.00000000000000e+00,5.29252536923128e-03
1.05070000000000e-07,5.15650743705498e-09,4.76254180158962e-07,-1.70144971814714e-05,-1.23305422089073e-11,1.96729534827133e-06,2.28355241255038e-06,-2.92590023089806e-11,-1.48889463732974e-10,4.26057999811845e-05,1.50372760320120e-04,1.57181198927454e-04,-3.67386641284746e-09,-1.67780688849957e-06,-4.10096238483394e-10,5.84699796622072e-10,8.83136209300174e-06,2.82974858800128e-09,-1.31028594720651e-10,-2.18316357387187e-06,-1.56239906013262e-05,2.70745026583040e-06,5.49735192458948e-06,5.88059151376410e-06,-1.98704257086802e-11,-1.54367422873632e-10,-1.54367422873632e-10,3.60866216262539e-09,2.20671196666309e-06,4.60226947692204e-06,-3.06559941305282e-07,-3.47665031893038e-13,-2.85905477174554e-12,6.99999999999867e-01,1.00000000000000e+00,2.48793573032399e-03
1.05100000000000e-07,6.59172644920850e-09,1.28635597505661e-05,-2.66111054635779e-05,-2.51354301082915e-10,5.40031043167210e-06,1.61639432905543e-05,-5.29963464432532e-10,-1.82190390841922e-10,1.37822810047238e-04,1.93516975066530e-04,2.20466965025059e-04,-2.11015041513044e-09,-5.33108164967202e-11,-5.33325887788425e-11,5.96804261651039e-10,1.40048338213612e-05,3.45818219046877e-09,-2.52096884729784e-09,-8.06658583211109e-10,-1.67870908036857e-05,3.63957979643340e-06,3.84516084797034e-06,4.33060917449931e-06,-1.72028794927516e-11,-1.54423412566962e-10,-1.54423412566962e-10,2.32493845044627e-09,8.28028066488650e-08,9.58770484298855e-07,-1.14719235816914e-06,-1.02272985518415e-12,-9.76929086898902e-12,9.99999999999943e-01,1.00000000000000e+00,-1.28365362330291e-02
1.05105526324487e-07,6.80012243483682e-09,1.64370532179397e-05,-2.70389467202153e-05,-7.96764761700020e-10,7.89888662186066e-06,2.20652286544102e-05,-1.64608744234531e-09,-1.94449989948943e-10,1.49033204097540e-04,1.89089469918821e-04,2.10322630788553e-04,-2.83356474164805e-09,-6.79099946114558e-11,-6.79099995004507e-11,7.73677678685625e-10,1.19105879171288e-05,3.24350708867512e-09,-5.52864040047652e-09,-6.16109530524461e-10,-1.51318711384356e-05,2.74669916041123e-06,2.39814357421044e-06,3.47989682795309e-06,-2.13553869114499e-11,-1.54695043691358e-10,-1.54695043691358e-10,2.10779138325063e-09,1.18627942464943e-06,1.54149083503761e-06,-1.62206533711225e-06,-1.76944624141421e-12,-1.34755621112664e-11,1.00000000000000e+00,1.00000000000000e+00,-1.79370276958540e-02
1.05116578973461e-07,6.91835156535282e-09,2.03452441599192e-05,-2.69769221734077e-05,-6.89483294340349e-09,1.26827985343327e-05,3.11791564743672e-05,-1.33355285546016e-08,-2.14223319016190e-10,1.65955872374912e-04,1.83271875967956e-04,1.94738303679445e-04,-3.06610010987226e-09,-7.52539026437263e-11,-7.52538995240703e-11,9.40646057966986e-10,8.73858860254475e-06,2.92822838241285e-09,-2.30529290122431e-08,-3.60544906450417e-10,-1.20028263483675e-05,1.45060269752959e-06,2.80413800186352e-07,1.73941607264373e-06,-3.21776662215517e-11,-1.55060831805793e-10,-1.55060831805793e-10,1.72488736712837e-09,2.77779299250550e-06,5.06542536632391e-06,-2.33101602271191e-06,-3.74141233405510e-12,-1.86390415133944e-11,1.00000000000000e+00,1.00000000000000e+00,-2.65995849369139e-02
1.05138684271410e-07,6.44811393319606e-09,1.97048426030941e-05,-2.41491498971972e-05,-1.76819016376326e-07,1.84716108447108e-05,3.81247428745948e-05,-3.05597427933887e-07,-2.23719466191950e-10,1.79505783471456e-04,1.81924103152126e-04,1.83107065431202e-04,-2.23482916245264e-09,-8.26409563258458e-11,-8.26409594989034e-11,3.70423927445559e-10,5.19937090988684e-06,2.62455344872184e-09,-1.66147813539546e-07,-1.20412336785563e-10,-6.70336351823901e-06,3.88738844052186e-07,1.53291689510827e-06,1.04822027592488e-06,-6.45907763711705e-11,-1.55467809121294e-10,-1.55467809121294e-10,1.27429643558464e-09,3.25627472535167e-06,6.28295314950374e-06,-2.63136883411909e-06,-8.44099799055093e-12,-2.06220890505241e-11,1.00000000000000e+00,1.00000000000000e+00,-3.55822302618164e-02
1.05182894867307e-07,6.09130716253355e-09,1.55438108068569e-05,-1.88562876705430e-05,-3.51919263799592e-06,1.55848476822415e-05,3.30043028085428e-05,-7.46974506751005e-06,-1.90708795659208e-10,1.81011038670452e-04,1.82097165818656e-04,1.81515406050993e-04,-1.22567284945570e-09,-9.54150187544978e-11,-9.54150151350750e-11,3.90370596596016e-12,1.41728641383127e-06,2.39225307278766e-09,-1.53209714697901e-07,-5.99017378233888e-12,-6.83087386910629e-07,1.26478107783459e-06,2.81301242695131e-06,2.80704338291590e-06,-1.70456942234208e-10,-1.55814665410581e-10,-1.55814665410581e-10,1.23739940202543e-09,1.83665518104127e-06,3.83908433706265e-06,-1.39687533048099e-06,-1.26649419346691e-11,-1.15612879805429e-11,1.00000000000000e+00,1.00000000000000e+00,-3.38327749184282e-02
1.05258426756941e-07,8.76827843649880e-09,1.06081408219555e-05,-1.68129200716609e-05,-9.44641930849435e-06,5.07393859385115e-06,7.50012070790049e-06,-3.69347642934041e-05,-1.19714428570822e-10,1.40567204109327e-04,1.53710358357915e-04,1.59309126855651e-04,-1.10914625695923e-09,-1.15487516977672e-10,-1.15487521330981e-10,9.84439817298001e-13,6.06172575271183e-07,2.41203227815365e-09,-3.16321813484443e-06,-3.82929448894014e-11,-5.46170741099389e-06,1.83314847272205e-06,2.22226896273224e-06,2.29055255669561e-06,-3.20381587164582e-10,-1.55782720908786e-10,-1.55782720908786e-10,5.19163507665488e-09,3.26002759618594e-07,1.84760531935925e-08,-1.92409365496598e-06,-4.45400079818702e-11,-2.15060819364579e-11,1.00000000000000e+00,1.00000000000000e+00,7.47819402733085e-03
1.05371517376565e-07,3.68865294816455e-08,1.74997905439958e-06,-1.23293793112614e-05,-1.04523740330055e-05,4.65183831946112e-07,1.42773783921322e-06,-7.52308162935464e-05,-5.01491816016088e-11,6.65697015160881e-05,7.91034300904072e-05,8.55730618594123e-05,-7.17333821963702e-10,-1.37513706233076e-10,-1.37513701070239e-10,9.88160766758994e-13,7.87599149940737e-07,2.80719986601182e-09,-3.42503898390789e-06,-3.02922189472263e-11,-4.01859780241276e-06,2.77889430922110e-07,4.03429437236590e-07,2.31615034222882e-07,-2.64092488075894e-10,-1.55262298004491e-10,-1.55262298004491e-10,1.62533080283962e-05,2.61737986198499e-05,2.33992353821708e-05,-4.46565611515097e-06,-2.02888157508204e-10,-1.19605442600003e-10,1.00000000000000e+00,1.00000000000000e+00,3.20200553636109e-01
1.05501322280622e-07,1.29965914078460e-07,2.10293287521055e-07,-4.59378099055888e-06,-4.42123849925154e-06,4.60459517733403e-08,2.48374728743070e-05,-6.13594797738580e-05,-6.30815696776047e-06,2.17344799978165e-05,2.54568297293371e-05,2.71495424637866e-05,-2.75575278234081e-10,-1.49918550259702e-10,-1.49918555881603e-10,1.00037328039469e-12,2.18874722849795e-07,2.99043433551174e-09,-1.75165733204545e-07,-1.70613793714028e-12,-1.84336277325479e-07,1.07096036475928e-06,1.49829904480509e-06,1.49810329018353e-06,-1.51285671639212e-10,-1.55105174597117e-10,-1.55105174597117e-10,1.40291903128155e-04,1.33227011345279e-04,1.23325776190642e-04,-4.67387449438070e-07,-9.34435690178330e-11,-9.57662665012984e-11,1.00000000000000e+00,1.00000000000000e+00,7.62232785198940e-01
1.05632661245162e-07,1.43218924214643e-07,9.30549881206515e-08,-1.17285048489347e-06,-1.15443030570283e-06,9.64331275704270e-08,1.84508518531943e-06,-2.35465891667616e-05,-2.04430420567035e-05,6.93632140228881e-06,8.20554670903315e-06,8.94701153459419e-06,-1.79140137195016e-10,-1.53559242844002e-10,-1.53559233874408e-10,9.89930535427184e-13,4.08507111261071e-08,2.60222528211023e-09,-3.37330568548057e-06,-2.65106097412752e-11,-3.42117152805223e-06,3.36001401803407e-07,9.30700299560806e-07,6.95846830237818e-07,-2.44183574035681e-10,-1.55480546738566e-10,-1.55480546738566e-10,4.71781001533801e-05,7.45202998530257e-05,8.78204934758416e-05,-3.47412054235260e-09,-2.18658156015894e-10,-1.39175421133772e-10,1.00000000000000e+00,1.00000000000000e+00,9.25580276445630e-01
1.05778647671236e-07,1.34774577041358e-07,5.77786260312880e-08,-3.38272419142178e-07,-3.40229191547835e-07,2.85186020770609e-07,1.01178440809225e-07,-4.14741912390673e-06,-4.16005465010687e-06,2.09983284680625e-06,2.31450446799511e-06,2.37227335159428e-06,-1.61864056038589e-10,-1.54800076602396e-10,-1.54800082405152e-10,9.91658297699785e-13,2.43827401016725e-08,2.76706219505814e-09,-2.83692423792562e-06,-2.26290534749142e-11,-2.84281937328183e-06,5.76483849519510e-08,5.01418690529807e-07,2.13960851162082e-07,-2.25865257382410e-10,-1.55261850977082e-10,-1.55261850977082e-10,3.59180279710173e-06,5.15717551406315e-07,2.44342944702574e-06,-2.69138852484218e-10,-2.26033413544028e-10,-1.55370768159374e-10,1.00000000000000e+00,1.00000000000000e+00,9.87731725683764e-01
1.05925551396897e-07,1.16493579399416e-07,4.43977824274315e-08,-9.28667184054194e-08,-8.98504302952056e-08,2.00397186607924e-07,7.92425095539716e-08,-8.23767626391490e-07,-8.23107474608263e-07,1.01101550459701e-06,1.09629114205644e-06,1.17674428116574e-06,-1.56967611794990e-10,-1.55086164496797e-10,-1.55086158683831e-10,1.00083824097735e-12,8.79842389970222e-12,2.87443662278370e-09,-2.58439792303252e-07,-2.36660931647286e-12,-2.56197764067486e-07,7.48749151410777e-07,7.64199039214110e-07,9.51943392521957e-07,-1.50020735995208e-10,-1.55042100241897e-10,-1.55042100241897e-10,1.95091439094974e-06,2.36761265519448e-06,4.04652839869572e-06,-1.39054437810495e-10,-1.49885626563332e-10,-1.54992249877883e-10,1.00000000000000e+00,1.00000000000000e+00,1.00241009607603e+00
1.06104205271257e-07,9.42048634541698e-08,3.50850094026774e-08,-1.49868616993398e-07,-1.52827071185042e-07,1.49081562215593e-07,5.54908561460458e-08,-6.20625136503156e-07,-6.20816169665597e-07,1.02134211503498e-07,5.18202479895124e-09,2.52993846664381e-08,-1.58412411101812e-10,-1.55434819797699e-10,-1.55434799800834e-10,9.99163585350374e-13,1.62818422800028e-09,2.69446662843251e-09,-2.78317862771788e-07,-2.45133798158920e-12,-2.76011251257369e-07,1.47182673476258e-07,7.92558171140405e-08,1.59038080690023e-07,-1.61046609096157e-10,-1.55337975896515e-10,-1.55337975896515e-10,2.30046942513055e-06,1.26097349740904e-06,2.40553223410292e-06,-1.68646333725455e-10,-1.61114222914030e-10,-1.55400168983147e-10,1.00000000000000e+00,1.00000000000000e+00,9.98180995902649e-01
1.06360324075622e-07,7.46437918393031e-08,2.72146926638203e-08,-2.60074332495672e-08,-2.89863220185997e-08,1.06734122021530e-07,3.99840118837381e-08,-2.79630232516611e-07,-2.79400500943282e-07,3.05540143411102e-07,2.09164523585904e-07,1.70310932196785e-07,-1.54720903683703e-10,-1.55260130277181e-10,-1.55260121230526e-10,1.00053399235714e-12,1.05947698400892e-09,2.75394112866440e-09,-1.89418468710387e-07,-1.71252473395546e-12,-1.87080434548720e-07,2.10500120395438e-07,1.58252863259970e-07,2.14072746516465e-07,-1.51521840559552e-10,-1.55267215322656e-10,-1.55267215322656e-10,2.08879910076994e-06,1.09469224528623e-06,2.00621366740263e-06,-1.49608579534503e-10,-1.51496873257059e-10,-1.55233220921825e-10,1.00000000000000e+00,1.00000000000000e+00,1.00082279291836e+00
1.06872561684351e-07,5.06170398652155e-08,1.79842324276543e-08,-8.26568756200924e-08,-8.56304742081458e-08,6.50699546336588e-08,2.33821628664594e-08,-3.05972385877719e-07,-3.05822533006752e-07,1.29704330931593e-07,2.95019376372348e-08,1.36556388725819e-08,-1.57026173462718e-10,-1.55320240319240e-10,-1.55320246141617e-10,9.99516967847924e-13,1.59439394306744e-09,2.69900203265000e-09,-1.65197805905703e-07,-1.45042499743599e-12,-1.62862878712278e-07,1.18164860475385e-07,6.91835326870797e-08,1.14434579797861e-07,-1.58667252427720e-10,-1.55331840315532e-10,-1.55331840315532e-10,2.12168103956026e-06,8.85001125331491e-07,1.69362577481012e-06,-1.61747552123012e-10,-1.58672917512097e-10,-1.55335982318086e-10,1.00000000000000e+00,1.00000000000000e+00,9.99099764524627e-01
1.07897036901809e-07,2.98370633212062e-08,9.98959965289481e-09,-3.62542887816947e-08,-3.92339314994813e-08,3.44793244930668e-08,1.17462198276230e-08,-2.26041791106898e-07,-2.25847509608015e-07,2.16097872833293e-07,1.17071362625684e-07,7.33940946867341e-08,-1.54537401090633e-10,-1.55281036706615e-10,-1.55281030885743e-10,1.00043849402638e-12,1.11410671504807e-09,2.74183395976509e-09,-1.52861069144773e-07,-1.36734302970857e-12,-1.50514063450803e-07,1.51748501174994e-07,1.05241766267002e-07,1.46396213510073e-07,-1.52270384072639e-10,-1.55280858543266e-10,-1.55280858543266e-10,2.04297265515842e-06,8.82641607241107e-07,1.64553817855315e-06,-1.50701342906416e-10,-1.52269862821293e-10,-1.55280228836400e-10,1.00000000000000e+00,1.00000000000000e+00,1.00066671668756e+00
1.09945987336725e-07,1.54380108121678e-08,4.52400069438619e-09,-5.74750602860668e-08,-6.04533409106134e-08,1.65704881103502e-08,4.95344525792621e-09,-2.39423542434545e-07,-2.39239920365470e-07,1.69346153491576e-07,7.00482798052352e-08,2.58949927959530e-08,-1.56522493672999e-10,-1.55328933004533e-10,-1.55328938827130e-10,9.99577951008730e-13,1.59807991253798e-09,2.69583422899831e-09,-1.47776109991769e-07,-1.29538138775192e-12,-1.45433002399531e-07,1.25772889303459e-07,8.01849862942924e-08,1.19290179347232e-07,-1.58306624204269e-10,-1.55333666590888e-10,-1.55333666590888e-10,2.04850070799927e-06,8.36874363180961e-07,1.57752480824384e-06,-1.60333073342794e-10,-1.58303850332457e-10,-1.55331006789734e-10,1.00000000000000e+00,1.00000000000000e+00,9.99293956910723e-01
1.13945987336725e-07,7.85029326529757e-09,1.50657500185990e-09,-4.47291367153752e-08,-4.77094127023075e-08,8.09498977091784e-09,1.60390276455219e-09,-2.20713582798750e-07,-2.20522323546092e-07,1.86811422341418e-07,8.77810741295095e-08,4.35118756263374e-08,-1.54363012093404e-10,-1.55287582121154e-10,-1.55287576300101e-10,1.00041848017349e-12,1.12167037386781e-09,2.73494044573887e-09,-1.45098078580921e-07,-1.29859518848255e-12,-1.42748693531206e-07,1.33679915256364e-07,8.86487258157521e-08,1.26790998255320e-07,-1.52422303525427e-10,-1.55284994371045e-10,-1.55284994371045e-10,2.02999341022597e-06,8.35240563940747e-07,1.56482703666784e-06,-1.50814789639458e-10,-1.52426264811820e-10,-1.55290857933272e-10,1.00000000000000e+00,1.00000000000000e+00,1.00065120744124e+00
1.15100000000000e-07,6.90459905363829e-09,1.15607845460133e-09,-4.90371773978044e-08,-5.20159113704765e-08,7.08840746996715e-09,1.23005693025979e-09,-2.08131923431880e-07,-2.07937155234637e-07,1.70369378397403e-07,7.17433426391539e-08,2.70655193128025e-08,-1.56343901050032e-10,-1.55275654410558e-10,-1.55275645231407e-10,9.99610836009641e-13,1.58704798448701e-09,2.69361177776378e-09,-1.36533323162304e-07,-1.19526858412807e-12,-1.34188840752615e-07,1.20772788403562e-07,7.75104403764740e-08,1.12404321357578e-07,-1.58072309186480e-10,-1.55270955225570e-10,-1.55270955225570e-10,2.00501564625909e-06,7.91438241703733e-07,1.48358060980413e-06,-1.59668733170628e-10,-1.58063555470255e-10,-1.55279276850975e-10,1.00000000000000e+00,1.00000000000000e+00,9.99385199972758e-01
1.15110000000000e-07,7.17774467300605e-09,1.06494390374957e-09,-1.53087774835737e-06,-1.54025701519836e-06,5.55627287063013e-09,1.54939977923389e-09,-6.06658479272549e-07,-6.02243412993509e-07,1.51664936557098e-05,4.74907001183173e-06,2.67073085442031e-05,-1.91472880087684e-10,-1.03854772991230e-08,-1.56416670991185e-10,9.96603255223296e-13,3.62029755433371e-08,2.30564993617571e-09,-1.16982615429096e-06,-7.33510959446732e-10,-1.16271275306491e-06,1.62439893578902e-06,1.52452157725492e-06,1.15127401874290e-06,-1.81339494212545e-10,-1.55608105692051e-10,-1.55608105692051e-10,8.88385532217213e-07,8.54050306003823e-07,1.86147025675185e-06,-1.68253547293165e-10,-1.81130878166910e-10,-1.55432323853930e-10,9.00000000000102e-01,1.00000000000000e+00,9.98240231044282e-01
1.15130000000000e-07,7.78227037837003e-09,8.14641759084395e-10,-3.46243238265500e-06,-3.52469821980060e-06,3.42536076414947e-09,2.21222901884550e-09,-1.27924850668079e-06,-1.25256172282001e-06,2.52603794266673e-05,1.28038902435497e-05,5.66044911291922e-05,-2.50307782296476e-10,-2.31734037362290e-06,-1.58882304158117e-10,9.87571200951274e-13,3.06103691734012e-08,1.72648743246311e-09,-4.31406865028993e-06,-3.91991666023884e-07,-4.23760325323048e-06,3.71404646873521e-06,4.37028375126846e-06,3.62324003198305e-06,-2.72726106333610e-10,-1.56284695809956e-10,-1.56284695809956e-10,9.71253582312583e-08,1.51393300589110e-06,3.38113952203112e-06,-1.83485463819737e-10,-2.71854598113909e-10,-1.55738888647525e-10,7.00000000000140e-01,1.00000000000000e+00,9.96340405888064e-01
1.15170000000000e-07,8.36195246709487e-09,6.32582233878372e-10,-2.86206078143775e-06,-2.93752802660519e-06,2.40652523710999e-09,2.74740169126360e-09,-9.86412886940372e-07,-9.56329838826331e-07,2.98164326022102e-05,9.37947129034482e-06,5.69350448456864e-05,-2.33395836240631e-10,-5.01759120975788e-05,-1.60532123576372e-10,9.72503014477798e-13,1.75390025853803e-11,1.35915841524784e-09,-9.58390812881213e-06,-6.26842710572529e-06,-9.33204298637238e-06,4.27195424584693e-06,5.73863358508063e-06,5.78066921863208e-06,-5.36658959708196e-10,-1.56465716814563e-10,-1.56465716814563e-10,2.28989862897539e-07,1.74503169847588e-06,3.31139320623423e-06,-1.76477989292516e-10,-5.34076503739580e-10,-1.55695485234356e-10,3.00000000000215e-01,1.00000000000000e+00,9.97217465405502e-01
1.15200000000000e-07,6.57411488781040e-09,1.13676981375649e-09,-1.96026858617263e-06,-1.96626944765937e-06,5.52545068269820e-09,1.54210239350764e-09,-9.99660680979951e-07,-9.91795770290131e-07,3.64262522013736e-05,3.51678262856664e-09,1.75206556369730e-05,-1.21031601831097e-10,-1.11950627204803e-04,-1.56536982179638e-10,9.84045405761523e-13,2.65056021349689e-13,1.43535052341529e-09,-9.71669784292162e-06,-9.63504998739838e-06,-9.68562411224808e-06,2.62718337377589e-06,3.36408584900215e-06,3.86074574844691e-06,-5.63157233790487e-10,-1.56039047724496e-10,-1.56039047724496e-10,9.17855802103510e-08,1.47174149782161e-07,8.23752029940716e-08,-1.36310153115739e-10,-5.60634603362911e-10,-1.55329230582039e-10,1.39999123405232e-13,1.00000000000000e+00,1.00289657403816e+00
1.15206063516281e-07,5.93225181069543e-09,1.32639801194818e-09,-4.37693920104725e-06,-4.34085011403932e-06,8.31951429610149e-09,9.93305466670431e-10,-1.81153619107937e-06,-1.81969771366690e-06,2.62177823088229e-05,2.82987693630172e-10,8.97459856456775e-06,-8.69531521489092e-11,-1.11785600277814e-04,-1.54472199204599e-10,9.96875478345267e-13,2.70239885648077e-13,1.59532741187890e-09,-8.05283142547857e-06,-8.10114534214891e-06,-8.12296974351306e-06,1.35539248658602e-06,1.48819889473280e-06,2.42318115553479e-06,-4.56741487880589e-10,-1.55693776519464e-10,-1.55693776519464e-10,2.51917962570076e-07,1.09889793514071e-06,1.72013044888985e-06,-1.22060900695408e-10,-4.55099280231297e-10,-1.55123153935939e-10,0.00000000000000e+00,1.00000000000000e+00,1.00531714075427e+00
